TransactionId,UserId,VisitYear,VisitMonth,AttractionId,Rating,CityName,Country,Region,Continent,Attraction,AttractionType,VisitMode,User_Avg_Rating,Attraction_Avg_Rating,Season
33894,22534,2016,7,673,3,3308,145,12,1,Seminyak Beach,2,3,3.0,3.800617707618394,2
33895,23198,2016,8,673,5,2963,7,1,3,Seminyak Beach,2,1,4.5,3.800617707618394,2
33896,78611,2016,8,673,4,1762,7,1,3,Seminyak Beach,2,1,4.0,3.800617707618394,2
33897,65130,2016,8,673,3,1702,7,1,3,Seminyak Beach,2,4,3.0,3.800617707618394,2
33898,4755,2016,8,673,4,1976,144,21,4,Seminyak Beach,2,1,4.666666666666667,3.800617707618394,2
33899,73009,2016,8,673,4,2701,144,21,4,Seminyak Beach,2,2,4.0,3.800617707618394,2
33900,40240,2016,8,673,4,441,67,19,4,Seminyak Beach,2,3,4.0,3.800617707618394,2
33902,20898,2016,8,673,5,2963,7,1,3,Seminyak Beach,2,4,5.0,3.800617707618394,2
33903,50026,2016,8,673,5,4021,144,21,4,Seminyak Beach,2,2,5.0,3.800617707618394,2
33904,23743,2016,8,673,3,1136,7,1,3,Seminyak Beach,2,1,3.0,3.800617707618394,2
33905,20918,2016,8,673,3,4406,122,17,2,Seminyak Beach,2,1,3.0,3.800617707618394,2
33906,72543,2016,7,673,5,4562,116,9,4,Seminyak Beach,2,2,5.0,3.800617707618394,2
33907,83466,2016,7,673,4,2147,62,17,2,Seminyak Beach,2,1,3.484848484848485,3.800617707618394,2
33908,3252,2016,8,673,4,2954,7,1,3,Seminyak Beach,2,4,4.0,3.800617707618394,2
33910,12824,2016,8,673,4,4359,144,21,4,Seminyak Beach,2,2,4.0,3.800617707618394,2
33911,71511,2016,8,673,5,837,144,21,4,Seminyak Beach,2,1,5.0,3.800617707618394,2
33912,43540,2016,8,673,3,3692,7,1,3,Seminyak Beach,2,1,3.5,3.800617707618394,2
33913,43851,2016,8,673,4,965,100,14,3,Seminyak Beach,2,1,4.666666666666667,3.800617707618394,2
33914,898,2016,8,673,5,4940,145,12,1,Seminyak Beach,2,2,5.0,3.800617707618394,2
33916,63915,2016,8,673,3,3448,62,17,2,Seminyak Beach,2,2,3.0,3.800617707618394,2
33917,26214,2016,8,673,5,2963,7,1,3,Seminyak Beach,2,1,4.5,3.800617707618394,2
33918,28094,2016,4,673,5,4406,122,17,2,Seminyak Beach,2,1,5.0,3.800617707618394,1
33919,55405,2016,8,673,5,3067,15,21,4,Seminyak Beach,2,1,3.5,3.800617707618394,2
33920,61668,2016,8,673,4,2963,7,1,3,Seminyak Beach,2,2,4.0,3.800617707618394,2
33921,67047,2016,8,673,5,3290,61,16,2,Seminyak Beach,2,2,5.0,3.800617707618394,2
33922,59699,2016,8,673,5,1599,145,12,1,Seminyak Beach,2,1,5.0,3.800617707618394,2
33923,69550,2016,8,673,4,678,7,1,3,Seminyak Beach,2,3,4.0,3.800617707618394,2
33924,26373,2016,4,673,4,2601,144,21,4,Seminyak Beach,2,1,3.5,3.800617707618394,1
33926,76819,2016,8,673,4,3522,132,6,4,Seminyak Beach,2,1,4.444444444444445,3.800617707618394,2
33927,10029,2016,8,673,4,916,144,21,4,Seminyak Beach,2,2,4.0,3.800617707618394,2
33928,82634,2016,8,673,3,2210,145,12,1,Seminyak Beach,2,1,3.8333333333333335,3.800617707618394,2
33930,44076,2016,8,673,4,1992,31,8,2,Seminyak Beach,2,1,4.0,3.800617707618394,2
33931,66687,2016,8,673,3,5027,127,19,4,Seminyak Beach,2,1,2.5,3.800617707618394,2
33932,14541,2016,8,673,3,655,7,1,3,Seminyak Beach,2,1,3.0,3.800617707618394,2
33933,60434,2016,8,673,5,3692,7,1,3,Seminyak Beach,2,1,4.666666666666667,3.800617707618394,2
33935,59592,2016,8,673,5,1913,98,21,4,Seminyak Beach,2,2,4.2,3.800617707618394,2
33936,10572,2016,8,673,4,693,115,6,4,Seminyak Beach,2,2,4.25,3.800617707618394,2
33937,45135,2016,8,673,2,4695,7,1,3,Seminyak Beach,2,1,3.0,3.800617707618394,2
33939,31747,2016,8,673,4,2147,62,17,2,Seminyak Beach,2,2,4.0,3.800617707618394,2
33940,86241,2016,1,673,4,503,144,21,4,Seminyak Beach,2,1,4.5,3.800617707618394,3
33941,17976,2016,8,673,2,4729,145,12,1,Seminyak Beach,2,2,2.0,3.800617707618394,2
33942,29570,2016,7,673,4,4099,98,21,4,Seminyak Beach,2,4,4.0,3.800617707618394,2
33943,48931,2016,6,673,5,1215,61,16,2,Seminyak Beach,2,2,5.0,3.800617707618394,2
33944,82197,2016,8,673,4,3692,7,1,3,Seminyak Beach,2,3,4.0,3.800617707618394,2
33945,64728,2016,8,673,5,4695,7,1,3,Seminyak Beach,2,1,5.0,3.800617707618394,2
33946,84919,2016,8,673,3,29,7,1,3,Seminyak Beach,2,1,3.0,3.800617707618394,2
33948,63236,2016,8,673,5,3332,149,17,2,Seminyak Beach,2,2,5.0,3.800617707618394,2
33949,8291,2016,8,673,5,2610,144,21,4,Seminyak Beach,2,2,5.0,3.800617707618394,2
33950,26941,2016,7,673,5,299,62,17,2,Seminyak Beach,2,2,5.0,3.800617707618394,2
33951,58922,2016,8,673,5,2963,7,1,3,Seminyak Beach,2,1,5.0,3.800617707618394,2
33952,65568,2016,8,673,2,4247,145,12,1,Seminyak Beach,2,3,4.181818181818182,3.800617707618394,2
33955,67732,2016,8,673,3,2560,81,17,2,Seminyak Beach,2,1,4.0,3.800617707618394,2
33957,13197,2016,8,673,4,2051,61,16,2,Seminyak Beach,2,1,4.0,3.800617707618394,2
33960,42830,2016,8,673,3,243,7,1,3,Seminyak Beach,2,1,1.75,3.800617707618394,2
33961,17386,2016,8,673,3,358,7,1,3,Seminyak Beach,2,2,3.6666666666666665,3.800617707618394,2
33963,49163,2016,8,673,4,501,144,21,4,Seminyak Beach,2,1,4.0,3.800617707618394,2
33964,13892,2016,7,673,4,5216,100,14,3,Seminyak Beach,2,3,4.0,3.800617707618394,2
33965,2511,2016,7,673,4,1954,144,21,4,Seminyak Beach,2,1,3.5,3.800617707618394,2
33966,73278,2016,8,673,5,938,135,17,2,Seminyak Beach,2,4,5.0,3.800617707618394,2
33967,7020,2016,7,673,4,5079,7,1,3,Seminyak Beach,2,1,4.0,3.800617707618394,2
33968,57024,2016,7,673,5,2963,7,1,3,Seminyak Beach,2,2,5.0,3.800617707618394,2
33969,46202,2016,8,673,3,1766,7,1,3,Seminyak Beach,2,1,3.0,3.800617707618394,2
33970,12775,2016,7,673,5,2963,7,1,3,Seminyak Beach,2,2,5.0,3.800617707618394,2
33972,45630,2016,7,673,4,4406,122,17,2,Seminyak Beach,2,1,3.6923076923076925,3.800617707618394,2
33973,61805,2015,11,673,5,434,61,16,2,Seminyak Beach,2,1,5.0,3.800617707618394,0
33974,80170,2016,7,673,4,4695,7,1,3,Seminyak Beach,2,1,2.75,3.800617707618394,2
33976,69597,2016,7,673,4,2963,7,1,3,Seminyak Beach,2,1,4.0,3.800617707618394,2
33978,49211,2016,7,673,5,4695,7,1,3,Seminyak Beach,2,3,5.0,3.800617707618394,2
33980,84210,2016,7,673,4,125,61,16,2,Seminyak Beach,2,2,4.0,3.800617707618394,2
33982,2199,2016,7,673,5,5228,27,12,1,Seminyak Beach,2,1,5.0,3.800617707618394,2
33984,19567,2016,7,673,4,2963,7,1,3,Seminyak Beach,2,1,4.0,3.800617707618394,2
33985,25568,2016,4,673,4,1119,144,21,4,Seminyak Beach,2,2,4.0,3.800617707618394,1
33987,79670,2016,7,673,5,3176,61,16,2,Seminyak Beach,2,1,5.0,3.800617707618394,2
33988,64483,2016,7,673,4,691,15,21,4,Seminyak Beach,2,3,4.0,3.800617707618394,2
33989,45378,2016,7,673,3,1317,143,10,2,Seminyak Beach,2,2,4.25,3.800617707618394,2
33991,81235,2015,9,673,4,2701,144,21,4,Seminyak Beach,2,4,4.0,3.800617707618394,0
33992,25165,2016,7,673,4,2147,62,17,2,Seminyak Beach,2,2,4.0,3.800617707618394,2
33993,60344,2015,8,673,2,1548,145,12,1,Seminyak Beach,2,2,4.0,3.800617707618394,2
33995,54266,2016,6,673,4,1034,52,6,4,Seminyak Beach,2,1,4.555555555555555,3.800617707618394,2
33996,5811,2016,7,673,3,3014,145,12,1,Seminyak Beach,2,3,4.333333333333333,3.800617707618394,2
33997,65630,2016,7,673,3,2466,81,17,2,Seminyak Beach,2,3,3.0,3.800617707618394,2
33998,47427,2016,7,673,2,3743,145,12,1,Seminyak Beach,2,2,4.2,3.800617707618394,2
33999,52377,2016,7,673,4,29,7,1,3,Seminyak Beach,2,3,4.0,3.800617707618394,2
34003,64849,2016,7,673,2,1992,31,8,2,Seminyak Beach,2,2,2.0,3.800617707618394,2
34004,32249,2016,7,673,4,4406,122,17,2,Seminyak Beach,2,1,4.0,3.800617707618394,2
34005,45525,2016,7,673,5,2963,7,1,3,Seminyak Beach,2,2,5.0,3.800617707618394,2
34006,54865,2016,7,673,3,2701,144,21,4,Seminyak Beach,2,4,3.7142857142857144,3.800617707618394,2
34007,66024,2016,7,673,4,3702,81,17,2,Seminyak Beach,2,3,4.0,3.800617707618394,2
34009,18529,2016,7,673,5,2963,7,1,3,Seminyak Beach,2,1,5.0,3.800617707618394,2
34010,16517,2016,7,673,2,4901,7,1,3,Seminyak Beach,2,1,3.5,3.800617707618394,2
34011,72073,2016,7,673,4,2963,7,1,3,Seminyak Beach,2,1,3.6666666666666665,3.800617707618394,2
34012,38425,2016,7,673,4,921,31,8,2,Seminyak Beach,2,1,4.333333333333333,3.800617707618394,2
34013,67110,2016,7,673,4,767,43,11,0,Seminyak Beach,2,1,4.0,3.800617707618394,2
34014,53746,2016,7,673,5,1793,84,14,3,Seminyak Beach,2,1,4.6,3.800617707618394,2
34015,67367,2016,7,673,5,2963,7,1,3,Seminyak Beach,2,1,5.0,3.800617707618394,2
34016,21639,2016,7,673,4,2963,7,1,3,Seminyak Beach,2,3,4.0,3.800617707618394,2
34018,84691,2016,1,673,3,2650,37,10,2,Seminyak Beach,2,3,3.0,3.800617707618394,3
34019,63923,2016,7,673,2,3894,127,19,4,Seminyak Beach,2,2,2.3333333333333335,3.800617707618394,2
34020,42146,2016,7,673,5,3079,65,21,4,Seminyak Beach,2,1,5.0,3.800617707618394,2
34021,61936,2016,7,673,5,1253,12,16,2,Seminyak Beach,2,2,5.0,3.800617707618394,2
34022,37127,2016,6,673,2,661,144,21,4,Seminyak Beach,2,1,2.0,3.800617707618394,2
34025,44702,2016,7,673,5,29,7,1,3,Seminyak Beach,2,2,4.5,3.800617707618394,2
34026,34105,2016,7,673,3,3565,7,1,3,Seminyak Beach,2,3,3.0,3.800617707618394,2
34027,41401,2016,7,673,4,3480,65,21,4,Seminyak Beach,2,1,4.0,3.800617707618394,2
34028,6653,2016,7,673,5,29,7,1,3,Seminyak Beach,2,4,5.0,3.800617707618394,2
34029,84891,2016,7,673,4,651,144,21,4,Seminyak Beach,2,2,4.555555555555555,3.800617707618394,2
34030,78986,2016,7,673,5,3565,7,1,3,Seminyak Beach,2,2,5.0,3.800617707618394,2
34031,12639,2016,7,673,3,2701,144,21,4,Seminyak Beach,2,2,3.6666666666666665,3.800617707618394,2
34032,83050,2016,3,673,4,1813,61,16,2,Seminyak Beach,2,3,4.0,3.800617707618394,1
34034,33224,2016,7,673,4,1506,139,10,2,Seminyak Beach,2,1,4.0,3.800617707618394,2
34035,42383,2016,7,673,3,29,7,1,3,Seminyak Beach,2,3,3.0,3.800617707618394,2
34036,56012,2016,7,673,5,4695,7,1,3,Seminyak Beach,2,1,5.0,3.800617707618394,2
34037,27839,2016,7,673,3,4177,144,21,4,Seminyak Beach,2,2,3.0,3.800617707618394,2
34038,11940,2016,7,673,4,4047,67,19,4,Seminyak Beach,2,1,4.0,3.800617707618394,2
34039,83154,2016,7,673,5,326,135,17,2,Seminyak Beach,2,1,3.0,3.800617707618394,2
34040,58986,2015,9,673,4,2963,7,1,3,Seminyak Beach,2,1,4.0,3.800617707618394,0
34041,75204,2016,7,673,4,4060,7,1,3,Seminyak Beach,2,2,4.0,3.800617707618394,2
34042,66036,2016,3,673,5,4695,7,1,3,Seminyak Beach,2,1,5.0,3.800617707618394,1
34043,45091,2016,6,673,2,655,7,1,3,Seminyak Beach,2,2,4.25,3.800617707618394,2
34044,35916,2016,6,673,3,2963,7,1,3,Seminyak Beach,2,2,3.0,3.800617707618394,2
34045,73162,2016,7,673,4,2466,81,17,2,Seminyak Beach,2,1,4.0,3.800617707618394,2
34046,42466,2016,6,673,4,1318,7,1,3,Seminyak Beach,2,2,3.0,3.800617707618394,2
34047,76534,2016,7,673,3,5247,7,1,3,Seminyak Beach,2,1,3.0,3.800617707618394,2
34048,65756,2015,8,673,5,2042,145,12,1,Seminyak Beach,2,2,5.0,3.800617707618394,2
34049,79194,2016,7,673,4,1992,31,8,2,Seminyak Beach,2,0,4.0,3.800617707618394,2
34050,78411,2016,6,673,5,4695,7,1,3,Seminyak Beach,2,3,5.0,3.800617707618394,2
34051,41712,2016,7,673,2,3309,100,14,3,Seminyak Beach,2,2,2.0,3.800617707618394,2
34053,81633,2016,7,673,2,3692,7,1,3,Seminyak Beach,2,4,2.0,3.800617707618394,2
34054,67360,2016,7,673,5,4687,131,13,4,Seminyak Beach,2,2,5.0,3.800617707618394,2
34055,28581,2016,7,673,1,233,100,14,3,Seminyak Beach,2,1,1.0,3.800617707618394,2
34056,8092,2016,7,673,3,4394,27,12,1,Seminyak Beach,2,2,4.0,3.800617707618394,2
34057,5487,2016,6,673,3,4407,122,17,2,Seminyak Beach,2,2,4.0,3.800617707618394,2
34060,84001,2016,7,673,4,4406,122,17,2,Seminyak Beach,2,4,4.5,3.800617707618394,2
34061,14422,2016,7,673,5,3320,125,18,0,Seminyak Beach,2,1,5.0,3.800617707618394,2
34062,878,2016,7,673,4,2563,7,1,3,Seminyak Beach,2,2,3.5,3.800617707618394,2
34064,75409,2016,7,673,3,4048,118,10,2,Seminyak Beach,2,2,3.0,3.800617707618394,2
34065,62669,2016,6,673,3,2147,62,17,2,Seminyak Beach,2,3,4.666666666666667,3.800617707618394,2
34066,16265,2016,6,673,4,26,7,1,3,Seminyak Beach,2,1,4.0,3.800617707618394,2
34067,70780,2016,7,673,3,4406,122,17,2,Seminyak Beach,2,3,3.0,3.800617707618394,2
34068,6518,2016,7,673,4,2963,7,1,3,Seminyak Beach,2,2,4.0,3.800617707618394,2
34069,7483,2016,6,673,1,29,7,1,3,Seminyak Beach,2,4,3.6666666666666665,3.800617707618394,2
34070,46414,2016,6,673,3,3692,7,1,3,Seminyak Beach,2,1,3.0,3.800617707618394,2
34071,13569,2016,7,673,5,1652,115,6,4,Seminyak Beach,2,1,5.0,3.800617707618394,2
34072,85505,2016,6,673,5,2963,7,1,3,Seminyak Beach,2,2,5.0,3.800617707618394,2
34073,41345,2015,8,673,4,1000,144,21,4,Seminyak Beach,2,3,4.0,3.800617707618394,2
34074,3272,2016,6,673,4,2147,62,17,2,Seminyak Beach,2,2,4.0,3.800617707618394,2
34076,7487,2016,6,673,3,1327,7,1,3,Seminyak Beach,2,3,4.0,3.800617707618394,2
34077,70580,2016,6,673,5,431,7,1,3,Seminyak Beach,2,1,5.0,3.800617707618394,2
34078,71715,2016,6,673,3,1384,144,21,4,Seminyak Beach,2,2,3.5,3.800617707618394,2
34080,63755,2016,6,673,5,2963,7,1,3,Seminyak Beach,2,2,5.0,3.800617707618394,2
34081,54372,2016,6,673,5,205,144,21,4,Seminyak Beach,2,1,5.0,3.800617707618394,2
34083,79690,2016,6,673,3,2963,7,1,3,Seminyak Beach,2,1,3.0,3.800617707618394,2
34084,28341,2016,6,673,3,299,62,17,2,Seminyak Beach,2,3,3.0,3.800617707618394,2
34085,44015,2016,6,673,3,2847,144,21,4,Seminyak Beach,2,2,4.095238095238095,3.800617707618394,2
34086,44657,2016,6,673,3,5247,7,1,3,Seminyak Beach,2,1,3.0,3.800617707618394,2
34087,19610,2016,6,673,5,1843,100,14,3,Seminyak Beach,2,1,5.0,3.800617707618394,2
34088,9229,2016,6,673,4,4025,27,12,1,Seminyak Beach,2,2,3.0,3.800617707618394,2
34089,22746,2016,6,673,3,4324,62,17,2,Seminyak Beach,2,3,3.0,3.800617707618394,2
34090,78227,2016,6,673,4,4664,62,17,2,Seminyak Beach,2,2,4.0,3.800617707618394,2
34091,15469,2016,6,673,3,3036,145,12,1,Seminyak Beach,2,1,3.0,3.800617707618394,2
34092,83745,2016,6,673,3,3176,61,16,2,Seminyak Beach,2,2,3.0,3.800617707618394,2
34093,63889,2016,5,673,4,1673,144,21,4,Seminyak Beach,2,3,4.0,3.800617707618394,1
34094,7202,2016,6,673,4,4025,145,12,1,Seminyak Beach,2,3,3.6666666666666665,3.800617707618394,2
34096,66835,2016,6,673,5,4600,131,13,4,Seminyak Beach,2,1,4.0,3.800617707618394,2
34097,70826,2016,6,673,4,2601,144,21,4,Seminyak Beach,2,1,4.0,3.800617707618394,2
34098,82428,2016,6,673,4,127,145,12,1,Seminyak Beach,2,3,4.25,3.800617707618394,2
34100,85289,2016,6,673,3,5126,98,21,4,Seminyak Beach,2,1,3.0,3.800617707618394,2
34101,38415,2016,6,673,5,765,7,1,3,Seminyak Beach,2,3,5.0,3.800617707618394,2
34102,75420,2016,6,673,5,5079,7,1,3,Seminyak Beach,2,1,5.0,3.800617707618394,2
34103,83081,2016,4,673,4,4991,131,13,4,Seminyak Beach,2,1,3.5,3.800617707618394,1
34104,29214,2016,6,673,4,4368,7,1,3,Seminyak Beach,2,2,4.2,3.800617707618394,2
34105,60279,2016,6,673,4,29,7,1,3,Seminyak Beach,2,1,4.0,3.800617707618394,2
34106,80294,2016,6,673,4,3629,49,21,4,Seminyak Beach,2,2,4.0,3.800617707618394,2
34108,82079,2016,6,673,3,1992,31,8,2,Seminyak Beach,2,1,4.25,3.800617707618394,2
34110,57368,2016,6,673,4,367,144,21,4,Seminyak Beach,2,1,4.0,3.800617707618394,2
34111,54839,2016,6,673,4,2383,145,12,1,Seminyak Beach,2,2,4.0,3.800617707618394,2
34112,55235,2016,6,673,5,845,7,1,3,Seminyak Beach,2,3,5.0,3.800617707618394,2
34114,50159,2016,6,673,2,29,7,1,3,Seminyak Beach,2,1,2.0,3.800617707618394,2
34116,64932,2016,6,673,3,4695,7,1,3,Seminyak Beach,2,2,3.0,3.800617707618394,2
34117,17759,2016,6,673,4,299,62,17,2,Seminyak Beach,2,1,4.0,3.800617707618394,2
34118,41450,2016,6,673,5,303,7,1,3,Seminyak Beach,2,3,5.0,3.800617707618394,2
34119,5078,2016,6,673,3,1762,7,1,3,Seminyak Beach,2,1,4.0,3.800617707618394,2
34120,34439,2016,5,673,2,1512,7,1,3,Seminyak Beach,2,1,3.0,3.800617707618394,1
34121,18347,2016,6,673,5,2847,144,21,4,Seminyak Beach,2,1,5.0,3.800617707618394,2
34122,38716,2016,5,673,4,1815,61,16,2,Seminyak Beach,2,1,4.0,3.800617707618394,1
34123,7814,2016,5,673,4,3692,7,1,3,Seminyak Beach,2,1,3.6666666666666665,3.800617707618394,1
34124,42528,2016,6,673,5,2963,7,1,3,Seminyak Beach,2,3,5.0,3.800617707618394,2
34125,53849,2016,6,673,4,4406,122,17,2,Seminyak Beach,2,3,4.0,3.800617707618394,2
34127,35428,2016,5,673,3,3176,61,16,2,Seminyak Beach,2,2,3.0,3.800617707618394,1
34128,49065,2016,6,673,5,765,7,1,3,Seminyak Beach,2,1,5.0,3.800617707618394,2
34129,50078,2016,6,673,1,406,77,10,2,Seminyak Beach,2,1,2.5,3.800617707618394,2
34130,18107,2016,5,673,4,827,125,18,0,Seminyak Beach,2,2,4.0,3.800617707618394,1
34133,5492,2016,6,673,4,2963,7,1,3,Seminyak Beach,2,3,4.0,3.800617707618394,2
34136,86471,2016,4,673,3,4306,145,12,1,Seminyak Beach,2,1,3.5,3.800617707618394,1
34137,747,2016,5,673,3,5041,61,16,2,Seminyak Beach,2,1,3.0,3.800617707618394,1
34138,62006,2016,5,673,5,2838,7,1,3,Seminyak Beach,2,2,4.666666666666667,3.800617707618394,1
34142,67981,2016,5,673,1,2963,7,1,3,Seminyak Beach,2,3,1.0,3.800617707618394,1
34143,9817,2016,5,673,5,3124,100,14,3,Seminyak Beach,2,1,4.2,3.800617707618394,1
34147,20324,2016,5,673,4,4306,145,12,1,Seminyak Beach,2,4,3.75,3.800617707618394,1
34148,6439,2016,6,673,4,4406,122,17,2,Seminyak Beach,2,3,4.0,3.800617707618394,2
34149,44836,2016,5,673,4,4695,7,1,3,Seminyak Beach,2,1,4.0,3.800617707618394,1
34150,37196,2016,5,673,4,992,7,1,3,Seminyak Beach,2,3,4.0,3.800617707618394,1
34152,4879,2016,5,673,4,3692,7,1,3,Seminyak Beach,2,1,4.6,3.800617707618394,1
34153,43846,2016,5,673,3,2701,144,21,4,Seminyak Beach,2,1,3.0,3.800617707618394,1
34154,71543,2016,5,673,2,4695,7,1,3,Seminyak Beach,2,3,1.5,3.800617707618394,1
34157,50929,2016,5,673,5,1970,149,17,2,Seminyak Beach,2,3,5.0,3.800617707618394,1
34158,62594,2016,5,673,4,3929,100,14,3,Seminyak Beach,2,2,4.0,3.800617707618394,1
34159,44374,2016,5,673,3,4204,112,2,1,Seminyak Beach,2,1,3.0,3.800617707618394,1
34160,70275,2016,5,673,5,2963,7,1,3,Seminyak Beach,2,1,4.5,3.800617707618394,1
34161,54327,2016,1,673,3,5458,110,6,4,Seminyak Beach,2,4,3.0,3.800617707618394,3
34163,80406,2016,5,673,5,4406,122,17,2,Seminyak Beach,2,1,5.0,3.800617707618394,1
34164,33103,2016,5,673,5,2466,81,17,2,Seminyak Beach,2,3,5.0,3.800617707618394,1
34165,8641,2016,5,673,2,776,27,12,1,Seminyak Beach,2,2,3.5,3.800617707618394,1
34166,86229,2015,9,673,4,2166,143,10,2,Seminyak Beach,2,2,4.0,3.800617707618394,0
34167,13390,2016,5,673,5,2818,109,17,2,Seminyak Beach,2,4,5.0,3.800617707618394,1
34168,27224,2016,5,673,4,1970,149,17,2,Seminyak Beach,2,1,4.0,3.800617707618394,1
34169,21642,2016,5,673,5,655,7,1,3,Seminyak Beach,2,3,5.0,3.800617707618394,1
34170,30091,2016,1,673,4,4716,109,17,2,Seminyak Beach,2,4,4.75,3.800617707618394,3
34171,77389,2016,5,673,5,3692,7,1,3,Seminyak Beach,2,1,4.333333333333333,3.800617707618394,1
34172,6463,2016,5,673,4,2963,7,1,3,Seminyak Beach,2,0,3.2,3.800617707618394,1
34174,82961,2016,5,673,4,2147,62,17,2,Seminyak Beach,2,1,3.5,3.800617707618394,1
34175,24672,2016,5,673,3,3092,7,1,3,Seminyak Beach,2,4,3.0,3.800617707618394,1
34176,77662,2016,5,673,5,1170,145,12,1,Seminyak Beach,2,1,4.555555555555555,3.800617707618394,1
34177,46718,2016,5,673,3,4614,144,21,4,Seminyak Beach,2,1,3.0,3.800617707618394,1
34178,59514,2016,5,673,4,3692,7,1,3,Seminyak Beach,2,1,4.0,3.800617707618394,1
34181,7015,2016,3,673,3,2963,7,1,3,Seminyak Beach,2,1,4.333333333333333,3.800617707618394,1
34182,53778,2016,5,673,5,1116,27,12,1,Seminyak Beach,2,3,5.0,3.800617707618394,1
34183,8999,2016,5,673,3,1785,102,13,4,Seminyak Beach,2,1,4.333333333333333,3.800617707618394,1
34187,9498,2016,4,673,5,2786,7,1,3,Seminyak Beach,2,1,5.0,3.800617707618394,1
34188,22879,2016,5,673,4,1873,144,21,4,Seminyak Beach,2,1,4.5,3.800617707618394,1
34189,31617,2016,5,673,4,29,7,1,3,Seminyak Beach,2,1,4.0,3.800617707618394,1
34190,64592,2016,5,673,5,2147,62,17,2,Seminyak Beach,2,3,5.0,3.800617707618394,1
34191,7293,2016,4,673,3,4910,7,1,3,Seminyak Beach,2,1,3.0,3.800617707618394,1
34192,166,2016,5,673,3,712,7,1,3,Seminyak Beach,2,1,3.0,3.800617707618394,1
34193,35432,2016,5,673,4,2002,7,1,3,Seminyak Beach,2,2,4.0,3.800617707618394,1
34194,45769,2016,5,673,3,661,144,21,4,Seminyak Beach,2,4,4.0,3.800617707618394,1
34195,59225,2016,4,673,5,3290,61,16,2,Seminyak Beach,2,3,5.0,3.800617707618394,1
34196,7953,2016,5,673,4,2466,81,17,2,Seminyak Beach,2,1,4.0,3.800617707618394,1
34197,42492,2016,5,673,5,2963,7,1,3,Seminyak Beach,2,1,5.0,3.800617707618394,1
34198,63750,2016,5,673,5,1709,7,1,3,Seminyak Beach,2,2,3.5,3.800617707618394,1
34199,53958,2016,5,673,5,4695,7,1,3,Seminyak Beach,2,3,5.0,3.800617707618394,1
34200,55227,2016,5,673,1,4060,7,1,3,Seminyak Beach,2,1,1.0,3.800617707618394,1
34201,51928,2016,5,673,2,2701,144,21,4,Seminyak Beach,2,1,2.0,3.800617707618394,1
34202,54887,2016,5,673,4,4959,7,1,3,Seminyak Beach,2,1,4.0,3.800617707618394,1
34204,30222,2016,5,673,5,922,61,16,2,Seminyak Beach,2,4,5.0,3.800617707618394,1
34205,70181,2016,5,673,2,2963,7,1,3,Seminyak Beach,2,1,2.0,3.800617707618394,1
34206,5941,2016,4,673,5,29,7,1,3,Seminyak Beach,2,4,5.0,3.800617707618394,1
34207,74864,2016,4,673,2,415,120,6,4,Seminyak Beach,2,3,3.5,3.800617707618394,1
34209,56750,2016,5,673,4,2963,7,1,3,Seminyak Beach,2,2,4.0,3.800617707618394,1
34210,34621,2016,4,673,3,4668,7,1,3,Seminyak Beach,2,4,3.75,3.800617707618394,1
34211,82987,2015,9,673,5,3426,144,21,4,Seminyak Beach,2,1,4.5,3.800617707618394,0
34212,17785,2016,4,673,3,3012,144,21,4,Seminyak Beach,2,1,3.0,3.800617707618394,1
34213,20639,2016,5,673,2,2963,7,1,3,Seminyak Beach,2,2,3.0,3.800617707618394,1
34214,50553,2015,11,673,3,5201,65,21,4,Seminyak Beach,2,1,3.25,3.800617707618394,0
34215,21372,2016,5,673,5,29,7,1,3,Seminyak Beach,2,1,5.0,3.800617707618394,1
34216,4691,2016,4,673,5,43,7,1,3,Seminyak Beach,2,1,5.0,3.800617707618394,1
34217,7107,2016,4,673,3,3493,69,8,2,Seminyak Beach,2,1,4.0,3.800617707618394,1
34218,76449,2016,5,673,4,2147,62,17,2,Seminyak Beach,2,4,4.0,3.800617707618394,1
34219,71678,2016,1,673,4,4899,27,12,1,Seminyak Beach,2,3,4.0,3.800617707618394,3
34220,42544,2016,5,673,4,4661,7,1,3,Seminyak Beach,2,1,4.25,3.800617707618394,1
34221,66175,2016,5,673,5,3692,7,1,3,Seminyak Beach,2,1,5.0,3.800617707618394,1
34224,1676,2016,4,673,4,1702,7,1,3,Seminyak Beach,2,1,4.2,3.800617707618394,1
34226,6554,2016,5,673,3,5163,144,21,4,Seminyak Beach,2,3,3.6,3.800617707618394,1
34227,79163,2016,4,673,3,655,7,1,3,Seminyak Beach,2,1,4.0,3.800617707618394,1
34228,33243,2016,5,673,5,3176,61,16,2,Seminyak Beach,2,4,4.5,3.800617707618394,1
34229,65611,2016,5,673,4,1970,149,17,2,Seminyak Beach,2,1,4.0,3.800617707618394,1
34230,57988,2016,1,673,5,2848,61,16,2,Seminyak Beach,2,1,5.0,3.800617707618394,3
34231,40096,2016,5,673,3,2466,81,17,2,Seminyak Beach,2,1,3.3333333333333335,3.800617707618394,1
34232,20012,2016,3,673,4,4406,122,17,2,Seminyak Beach,2,4,4.0,3.800617707618394,1
34233,19384,2016,3,673,5,3435,7,1,3,Seminyak Beach,2,4,5.0,3.800617707618394,1
34234,86539,2016,5,673,4,2963,7,1,3,Seminyak Beach,2,2,4.666666666666667,3.800617707618394,1
